k,freq_hz,xr,xi,yr,yi,x_mag_db,y_mag_db
807,39404.2969,-0.000793457031,0.00241088867,0.000305175781,0.000274658203,-51.9098206,-67.7322083
808,39453.125,-0.00238037109,-0.000213623047,-0.000152587891,0.000366210938,-52.4322701,-68.0301361
809,39501.9531,-0.000244140625,-0.00231933594,-0.000427246094,-9.15527344e-05,-52.6448746,-67.1914597
810,39550.7812,0.00225830078,-0.000732421875,-9.15527344e-05,-0.000396728516,-52.4900093,-67.8048019
811,39599.6094,0.00128173828,0.00207519531,0.000335693359,-0.000122070312,-52.2553482,-68.9417953
812,39648.4375,-0.00177001953,0.00180053711,0.000152587891,0.000396728516,-51.955265,-67.4309845
813,39697.2656,-0.00207519531,-0.00112915039,-0.000366210938,0.000305175781,-52.5325546,-66.4350967
814,39746.0938,0.000549316406,-0.00225830078,-0.000579833984,-0.000213623047,-52.6747169,-64.18116
815,39794.9219,0.00231933594,0.000122070312,6.10351562e-05,-0.000335693359,-52.6807098,-69.3398972
816,39843.75,0.000549316406,0.00238037109,0.000427246094,3.05175781e-05,-52.2417755,-67.3643341
817,39892.5781,-0.00210571289,0.00128173828,0,0.000457763672,-52.1631966,-66.7871704
818,39941.4062,-0.00183105469,-0.00158691406,-0.00048828125,0.000183105469,-52.3128357,-65.6551666
819,39990.2344,0.00106811523,-0.00207519531,-0.000335693359,-0.000274658203,-52.6381836,-67.2554855
820,40039.0625,0.00234985352,0.000549316406,9.15527344e-05,-0.000335693359,-52.348114,-69.1695633
821,40087.8906,0.000183105469,0.00247192383,0.000396728516,0.000122070312,-52.1155319,-67.6372833
822,40136.7188,-0.00216674805,0.00103759766,9.15527344e-05,0.000396728516,-52.3871841,-67.8048019
823,40185.5469,-0.00161743164,-0.00173950195,-0.000396728516,0.000213623047,-52.4857025,-66.9244308
824,40234.375,0.00122070312,-0.00189208984,-0.000366210938,-0.000274658203,-52.9498138,-66.7871704
825,40283.2031,0.00234985352,0.000579833984,0.000213623047,-0.000335693359,-52.3224945,-68.004509
826,40332.0312,0.000274658203,0.00241088867,0.000396728516,3.05175781e-05,-52.3004532,-68.004509
827,40380.8594,-0.00219726562,0.00109863281,0,0.00048828125,-52.1932449,-66.226593
828,40429.6875,-0.00173950195,-0.00158691406,-0.000427246094,0.000244140625,-52.5616417,-66.1592712
829,40478.5156,0.00103759766,-0.00201416016,-0.000366210938,-0.000213623047,-52.8959045,-67.4534302
830,40527.3438,0.00238037109,0.000274658203,0.000152587891,-0.000396728516,-52.409668,-67.4309845
831,40576.1719,0.000549316406,0.00241088867,0.000305175781,0,-52.1366501,-70.3089981
832,40625,-0.00201416016,0.00149536133,0.000122070312,0.000457763672,-52.0114594,-66.4888306
833,40673.8281,-0.00201416016,-0.00119018555,-0.000305175781,0.000396728516,-52.6174393,-66.0114746
834,40722.6562,0.000366210938,-0.00228881836,-0.000457763672,-0.000244140625,-52.6979904,-65.7000198
835,40771.4844,0.00219726562,-0.000335693359,-0.000122070312,-0.000335693359,-53.0621414,-68.9417953
836,40820.3125,0.00128173828,0.00210571289,0.000457763672,-0.000122070312,-52.1631966,-66.4888306
837,40869.1406,-0.00143432617,0.00210571289,0.000152587891,0.000366210938,-51.8766708,-68.0301361
838,40917.9688,-0.00231933594,-0.000396728516,-9.15527344e-05,0.000457763672,-52.567482,-66.6168365
839,40966.7969,-0.000579833984,-0.00219726562,-0.000518798828,9.15527344e-05,-52.8699837,-65.5668335
840,41015.625,0.00183105469,-0.00128173828,-0.000244140625,-0.000335693359,-53.0141106,-67.6372833
841,41064.4531,0.00216674805,0.00128173828,0.000305175781,-0.000244140625,-51.9807205,-68.1605606
842,41113.2812,-0.000244140625,0.00238037109,0.000335693359,0.000152587891,-52.4216614,-68.6654739
843,41162.1094,-0.00234985352,0.000885009766,-9.15527344e-05,0.000457763672,-52.0031128,-66.6168365
844,41210.9375,-0.0016784668,-0.00158691406,-0.000335693359,0.000244140625,-52.7282104,-67.6372833
845,41259.7656,0.000793457031,-0.00231933594,-0.000366210938,-0.000335693359,-52.212059,-66.0765381
846,41308.5938,0.00231933594,-0.000244140625,0,-0.000457763672,-52.6448746,-66.7871704
847,41357.4219,0.00128173828,0.00207519531,0.000396728516,-0.000152587891,-52.2553482,-67.4309845
848,41406.25,-0.00128173828,0.00210571289,0.000244140625,0.000213623047,-52.1631966,-69.7782135
849,41455.0781,-0.00244140625,-6.10351562e-05,-0.000183105469,0.000427246094,-52.2444878,-66.6541214
850,41503.9062,-0.00103759766,-0.00213623047,-0.000549316406,6.10351562e-05,-52.4871407,-65.1502609
851,41552.7344,0.00146484375,-0.00177001953,-0.000274658203,-0.000366210938,-52.7747002,-66.7871704
852,41601.5625,0.00238037109,0.00048828125,0.000183105469,-0.000335693359,-52.2881088,-68.3499985
853,41650.3906,0.000640869141,0.00231933594,0.000305175781,0,-52.3731918,-70.3089981
854,41699.2188,-0.00173950195,0.00177001953,0.000183105469,0.000274658203,-52.105011,-69.6271439
855,41748.0469,-0.00225830078,-0.000457763672,-0.000213623047,0.00048828125,-52.749485,-65.4659958
856,41796.875,-0.000701904297,-0.00219726562,-0.00048828125,0.000122070312,-52.7403603,-65.9633102
857,41845.7031,0.00152587891,-0.00164794922,-0.000366210938,-0.000396728516,-52.9722137,-65.3535538
858,41894.5312,0.00231933594,0.000732421875,0.000213623047,-0.000335693359,-52.279892,-68.004509
859,41943.3594,0.000640869141,0.00247192383,0.000396728516,3.05175781e-05,-51.8567734,-68.004509
860,41992.1875,-0.0016784668,0.00183105469,0.000244140625,0.000427246094,-52.0971375,-66.1592712
861,42041.0156,-0.00241088867,-0.000335693359,-0.000213623047,0.000427246094,-52.2730598,-66.4173355
862,42089.8438,-0.000854492188,-0.00213623047,-0.00048828125,6.10351562e-05,-52.7624588,-66.1592712
863,42138.6719,0.00149536133,-0.00164794922,-0.000305175781,-0.000183105469,-53.05233,-68.9736099
864,42187.5,0.00234985352,0.000305175781,0.000122070312,-0.000335693359,-52.506546,-68.9417953
865,42236.3281,0.00103759766,0.00213623047,0.000335693359,-0.000183105469,-52.4871407,-68.3499985
866,42285.1562,-0.00128173828,0.00225830078,0.000244140625,0.000396728516,-51.7116127,-66.6354446
867,42333.9844,-0.00241088867,0.000244140625,-0.000213623047,0.00048828125,-52.312149,-65.4659958
868,42382.8125,-0.00149536133,-0.00186157227,-0.000549316406,0.000122070312,-52.4400673,-64.9942093
869,42431.6406,0.000671386719,-0.00225830078,-0.000396728516,-0.000244140625,-52.5565376,-66.6354446
870,42480.4688,0.00228881836,-0.000518798828,3.05175781e-05,-0.000396728516,-52.5901833,-68.004509
871,42529.2969,0.00170898438,0.00158691406,0.000183105469,-0.000274658203,-52.6448746,-69.6271439
872,42578.125,-0.000213623047,0.00259399414,0.000366210938,0.000305175781,-51.6912651,-66.4350967
873,42626.9531,-0.00207519531,0.00137329102,9.15527344e-05,0.000610351562,-52.0814362,-64.1917648
874,42675.7812,-0.00231933594,-0.000854492188,-0.000366210938,0.000335693359,-52.1399612,-66.0765381
875,42724.6094,-0.000579833984,-0.00219726562,-0.000549316406,0,-52.8699837,-65.2035446
876,42773.4375,0.00152587891,-0.0016784668,-0.000274658203,-0.000305175781,-52.8856735,-67.7322083
877,42822.2656,0.00238037109,0.000274658203,0.000152587891,-0.000335693359,-52.409668,-68.6654739
878,42871.0938,0.00128173828,0.00207519531,0.000305175781,-3.05175781e-05,-52.2553482,-70.2657852
879,42919.9219,-0.000732421875,0.00231933594,0.000366210938,0.000183105469,-52.279892,-67.7562714
880,42968.75,-0.0022277832,0.000946044922,0,0.000549316406,-52.3224945,-65.2035446
881,43017.5781,-0.00201416016,-0.00106811523,-0.000366210938,0.000366210938,-52.841877,-65.7150726
882,43066.4062,-0.000274658203,-0.00231933594,-0.000427246094,-3.05175781e-05,-52.6322479,-67.3643341
883,43115.2344,0.00155639648,-0.00164794922,-0.000244140625,-0.000305175781,-52.8919678,-68.1605606
884,43164.0625,0.00238037109,0.000213623047,0.000152587891,-0.000396728516,-52.4322701,-67.4309845
885,43212.8906,0.00134277344,0.00201416016,0.000335693359,-0.000122070312,-52.3211098,-68.9417953
886,43261.7188,-0.000610351562,0.00250244141,0.000366210938,0.000274658203,-51.7817612,-66.7871704
887,43310.5469,-0.00213623047,0.0012512207,0.000122070312,0.00048828125,-52.1260796,-65.9633102
888,43359.375,-0.0022277832,-0.000732421875,-0.000396728516,0.000396728516,-52.5967979,-65.0198288
889,43408.2031,-0.000915527344,-0.0022277832,-0.000518798828,3.05175781e-05,-52.3648148,-65.6850204
890,43457.0312,0.00115966797,-0.00204467773,-0.000305175781,-0.000152587891,-52.5762558,-69.3398972
891,43505.8594,0.00231933594,-0.000457763672,0,-0.000335693359,-52.5267639,-69.4811401
892,43554.6875,0.00189208984,0.00149536133,0.000213623047,-9.15527344e-05,-52.353672,-72.6747208
893,43603.5156,0.000244140625,0.00250244141,0.000366210938,0.000122070312,-51.991581,-68.2677994
894,43652.3438,-0.00158691406,0.001953125,0.000152587891,0.000366210938,-51.9839096,-68.0301361
895,43701.1719,-0.00244140625,0.000366210938,-0.000122070312,0.000396728516,-52.1505661,-67.6372833
896,43750,-0.00177001953,-0.00146484375,-0.000396728516,0.000213623047,-52.7747002,-66.9244308
897,43798.8281,-9.15527344e-05,-0.00231933594,-0.000396728516,-9.15527344e-05,-52.6859665,-67.8048019
898,43847.6562,0.00161743164,-0.0016784668,-0.000366210938,-0.000213623047,-52.6493378,-67.4534302
899,43896.4844,0.00238037109,3.05175781e-05,9.15527344e-05,-0.000427246094,-52.4663925,-67.1914597
900,43945.3125,0.00170898438,0.00180053711,0.000305175781,-0.000213623047,-52.1023903,-68.5771332
901,43994.1406,9.15527344e-05,0.00247192383,0.000396728516,9.15527344e-05,-52.1333466,-67.8048019
902,44042.9688,-0.00158691406,0.00192260742,0.000213623047,0.000396728516,-52.0657883,-66.9244308
903,44091.7969,-0.00244140625,0.000335693359,-0.000213623047,0.000518798828,-52.1658554,-65.0198288
904,44140.625,-0.00192260742,-0.00131225586,-0.000366210938,0.000305175781,-52.6612625,-66.4350967
905,44189.4531,-0.000427246094,-0.00225830078,-0.000518798828,0,-52.771637,-65.7000198
906,44238.2812,0.00122070312,-0.00183105469,-0.000335693359,-0.000335693359,-53.1489639,-66.4708481
907,44287.1094,0.00234985352,-0.000457763672,3.05175781e-05,-0.000427246094,-52.4174271,-67.3643341
908,44335.9375,0.00207519531,0.0012512207,0.000152587891,-0.000244140625,-52.312149,-70.8151016
909,44384.7656,0.000762939453,0.00247192383,0.000274658203,6.10351562e-05,-51.7441254,-71.0148087
910,44433.5938,-0.000915527344,0.00244140625,0.000152587891,0.000366210938,-51.6757736,-68.0301361
911,44482.4219,-0.00219726562,0.00128173828,6.10351562e-05,0.000457763672,-51.8904037,-66.7106476
912,44531.25,-0.00234985352,-0.000396728516,-0.000183105469,0.000366210938,-52.4571228,-67.7562714
913,44580.0781,-0.00152587891,-0.0016784668,-0.000427246094,0.000244140625,-52.8856735,-66.1592712
914,44628.9062,-3.05175781e-05,-0.00225830078,-0.000549316406,-6.10351562e-05,-52.9235687,-65.1502609
915,44677.7344,0.00155639648,-0.0016784668,-0.000244140625,-0.000183105469,-52.807003,-70.3089981
916,44726.5625,0.00238037109,-0.000335693359,0,-0.000335693359,-52.3815842,-69.4811401
917,44775.3906,0.00210571289,0.00128173828,0.000183105469,-0.000274658203,-52.1631966,-69.6271439
918,44824.2188,0.0009765625,0.00234985352,0.000396728516,-6.10351562e-05,-51.8872795,-67.9285355
919,44873.0469,-0.000610351562,0.00253295898,0.000305175781,0.000305175781,-51.6823196,-67.2986984
920,44921.875,-0.00198364258,0.00170898438,3.05175781e-05,0.000518798828,-51.6396294,-65.6850204
921,44970.7031,-0.00244140625,9.15527344e-05,-9.15527344e-05,0.000366210938,-52.2410965,-68.4620819
922,45019.5312,-0.00204467773,-0.00134277344,-0.000396728516,0.000213623047,-52.2302666,-66.9244308
923,45068.3594,-0.000762939453,-0.00213623047,-0.000457763672,0.000152587891,-52.8856735,-66.3295975
924,45117.1875,0.000732421875,-0.00219726562,-0.000366210938,-0.000213623047,-52.7047729,-67.4534302
925,45166.0156,0.00192260742,-0.00134277344,-0.000213623047,-0.00048828125,-52.5967979,-65.4659958
926,45214.8438,0.00238037109,9.15527344e-05,3.05175781e-05,-0.000396728516,-52.4606857,-68.004509
927,45263.6719,0.00201416016,0.00146484375,0.000274658203,-0.000244140625,-52.0742569,-68.6953125
928,45312.5,0.000885009766,0.00241088867,0.000396728516,0,-51.8074379,-68.0301361
929,45361.3281,-0.00048828125,0.00250244141,0.000396728516,0.000274658203,-51.8704453,-66.3295975
930,45410.1562,-0.00180053711,0.00186157227,6.10351562e-05,0.000518798828,-51.7344666,-65.6403198
931,45458.9844,-0.00241088867,0.000549316406,-0.000152587891,0.000427246094,-52.1366501,-66.8650742
932,45507.8125,-0.00219726562,-0.000823974609,-0.000244140625,0.000366210938,-52.5909195,-67.1283646
933,45556.6406,-0.00137329102,-0.00183105469,-0.000396728516,0.000152587891,-52.8077736,-67.4309845
934,45605.4688,-9.15527344e-05,-0.00225830078,-0.000457763672,-6.10351562e-05,-52.9172325,-66.7106476
935,45654.2969,0.00122070312,-0.00189208984,-0.000305175781,-0.000305175781,-52.9498138,-67.2986984
936,45703.125,0.00213623047,-0.000946044922,-9.15527344e-05,-0.000366210938,-52.6292801,-68.4620819
937,45751.9531,0.00231933594,0.000366210938,3.05175781e-05,-0.000335693359,-52.5857849,-69.4454041
938,45800.7812,0.00189208984,0.00155639648,0.000152587891,-0.000213623047,-52.2167664,-71.616684
939,45849.6094,0.0009765625,0.00234985352,0.000335693359,-3.05175781e-05,-51.8872795,-69.4454041
940,45898.4375,-0.000244140625,0.00253295898,0.000305175781,0.000183105469,-51.8872795,-68.9736099
941,45947.2656,-0.00146484375,0.00210571289,0.000122070312,0.000305175781,-51.8178787,-69.6644211
942,45996.0938,-0.00216674805,0.00122070312,6.10351562e-05,0.000457763672,-52.0866623,-66.7106476
943,46044.9219,-0.00241088867,6.10351562e-05,-0.000122070312,0.000457763672,-52.353672,-66.4888306
944,46093.75,-0.00207519531,-0.00109863281,-0.000335693359,0.000396728516,-52.5857849,-65.6850204
945,46142.5781,-0.0012512207,-0.00189208984,-0.000518798828,0.000152587891,-52.8856735,-65.3397064
946,46191.4062,-3.05175781e-05,-0.0022277832,-0.000366210938,0,-53.0417252,-68.7253723
947,46240.2344,0.00100708008,-0.001953125,-0.000366210938,-0.000305175781,-53.1615105,-66.4350967
948,46289.0625,0.00186157227,-0.00115966797,-0.000152587891,-0.000305175781,-53.1782951,-69.3398972
949,46337.8906,0.00234985352,-0.000183105469,-3.05175781e-05,-0.000427246094,-52.5528946,-67.3643341
950,46386.7188,0.00216674805,0.000946044922,0.000213623047,-0.000213623047,-52.5260391,-70.3967361
951,46435.5469,0.0016784668,0.00186157227,0.000244140625,-9.15527344e-05,-52.0185318,-71.6757736
952,46484.375,0.000762939453,0.00238037109,0.000274658203,-0.000152587891,-52.0424232,-70.0559387
953,46533.2031,-0.000274658203,0.00262451172,0.000305175781,0.000274658203,-51.5717278,-67.7322083
954,46582.0312,-0.00128173828,0.00228881836,0.000244140625,0.000335693359,-51.6231461,-67.6372833
955,46630.8594,-0.00204467773,0.00161743164,3.05175781e-05,0.000518798828,-51.67696,-65.6850204
956,46679.6875,-0.00234985352,0.000610351562,-3.05175781e-05,0.000457763672,-52.2956467,-66.7679138
957,46728.5156,-0.00241088867,-0.000366210938,-0.000274658203,0.000396728516,-52.2573891,-66.3295975
958,46777.3438,-0.00192260742,-0.0012512207,-0.000427246094,0.000305175781,-52.7885132,-65.596077
959,46826.1719,-0.00119018555,-0.00198364258,-0.000396728516,0.000152587891,-52.7153435,-67.4309845
960,46875,-0.000305175781,-0.00216674805,-0.000518798828,3.05175781e-05,-53.1985245,-65.6850204
961,46923.8281,0.000671386719,-0.00216674805,-0.000335693359,-0.000213623047,-52.8856735,-68.004509
962,46972.6562,0.00155639648,-0.00158691406,-0.000274658203,-0.000122070312,-53.0621414,-70.4412766
963,47021.4844,0.00213623047,-0.000946044922,-0.000152587891,-0.000457763672,-52.6292801,-66.3295975
964,47070.3125,0.00231933594,3.05175781e-05,-9.15527344e-05,-0.000213623047,-52.6919746,-72.6747208
965,47119.1406,0.00228881836,0.000854492188,6.10351562e-05,-0.000213623047,-52.2410965,-73.0662384
966,47167.9688,0.00198364258,0.00158691406,0.000335693359,-0.000213623047,-51.9022942,-68.004509
967,47216.7969,0.00134277344,0.00225830078,0.000305175781,-9.15527344e-05,-51.6096458,-69.9347382
968,47265.625,0.000518798828,0.00262451172,0.000366210938,6.10351562e-05,-51.4525604,-68.6063843
969,47314.4531,-0.000305175781,0.00271606445,0.000335693359,0.000274658203,-51.2667122,-67.2554855
970,47363.2812,-0.00115966797,0.00241088867,0.000244140625,0.000274658203,-51.4525604,-68.6953125
971,47412.1094,-0.00173950195,0.001953125,0.000213623047,0.000366210938,-51.6490784,-67.4534302
972,47460.9375,-0.00210571289,0.00134277344,6.10351562e-05,0.000457763672,-52.0501938,-66.7106476
973,47509.7656,-0.00241088867,0.000671386719,-9.15527344e-05,0.000518798828,-52.032074,-65.5668335
974,47558.5938,-0.00231933594,-0.000183105469,-0.000152587891,0.000427246094,-52.6657448,-66.8650742
975,47607.4219,-0.00219726562,-0.000854492188,-0.000366210938,0.000335693359,-52.5507126,-66.0765381
976,47656.25,-0.00170898438,-0.00134277344,-0.000335693359,0.000335693359,-53.2572098,-66.4708481
977,47705.0781,-0.00119018555,-0.00177001953,-0.000396728516,0.000152587891,-53.4203529,-67.4309845
978,47753.9062,-0.000518798828,-0.00204467773,-0.000457763672,3.05175781e-05,-53.5165367,-66.7679138
979,47802.7344,0.000122070312,-0.00207519531,-0.000427246094,-9.15527344e-05,-53.6438179,-67.1914597
980,47851.5625,0.000762939453,-0.00189208984,-0.000366210938,-6.10351562e-05,-53.8068962,-68.6063843
981,47900.3906,0.00137329102,-0.00158691406,-0.000213623047,-0.000244140625,-53.561306,-69.7782135
982,47949.2188,0.00180053711,-0.00109863281,-0.000213623047,-0.000183105469,-53.5174484,-71.0148087
983,47998.0469,0.00204467773,-0.000640869141,-0.000152587891,-0.000305175781,-53.3805275,-69.3398972
984,48046.875,0.00234985352,3.05175781e-05,6.10351562e-05,-0.000244140625,-52.5784531,-71.9839096
985,48095.7031,0.00238037109,0.000579833984,6.10351562e-05,-0.000335693359,-52.2167664,-69.3398972
986,48144.5312,0.00216674805,0.00115966797,9.15527344e-05,-0.000244140625,-52.1898994,-71.6757736
987,48193.3594,0.00198364258,0.00161743164,0.000152587891,-0.000183105469,-51.8369713,-72.4557037
988,48242.1875,0.00158691406,0.00204467773,0.000305175781,-9.15527344e-05,-51.7398987,-69.9347382
989,48291.0156,0.00128173828,0.00256347656,0.000305175781,0.000183105469,-50.8543091,-68.9736099
990,48339.8438,0.000762939453,0.00268554688,0.000274658203,6.10351562e-05,-51.0822639,-71.0148087
991,48388.6719,0.000335693359,0.00280761719,0.000366210938,9.15527344e-05,-50.9715958,-68.4620819
992,48437.5,-0.000244140625,0.00274658203,0.000152587891,0.000244140625,-51.1899643,-70.8151016
993,48486.3281,-0.000640869141,0.00274658203,0.000274658203,0.000335693359,-50.9939117,-67.2554855
994,48535.1562,-0.00112915039,0.00268554688,0.000305175781,0.00048828125,-50.7123871,-64.7944946
995,48583.9844,-0.00143432617,0.00244140625,0.000335693359,0.000579833984,-50.9594727,-63.4785271
996,48632.8125,-0.00173950195,0.00213623047,9.15527344e-05,0.000396728516,-51.1979523,-67.8048019
997,48681.6406,-0.00198364258,0.00177001953,9.15527344e-05,0.000427246094,-51.5071526,-67.1914597
998,48730.4688,-0.00219726562,0.00155639648,0,0.000518798828,-51.3964119,-65.7000198
999,48779.2969,-0.00234985352,0.00122070312,-9.15527344e-05,0.000549316406,-51.541626,-65.0845566
1000,48828.125,-0.00241088867,0.000854492188,-0.000122070312,0.00048828125,-51.8425369,-65.9633102
1001,48876.9531,-0.00234985352,0.000549316406,-0.000213623047,0.00048828125,-52.348114,-65.4659958
1002,48925.7812,-0.00231933594,0.000244140625,-0.000274658203,0.000518798828,-52.6448746,-64.6269836
1003,48974.6094,-0.00228881836,-3.05175781e-05,-0.000213623047,0.000427246094,-52.807003,-66.4173355
1004,49023.4375,-0.00210571289,-0.000274658203,-0.000305175781,0.00048828125,-53.4587517,-64.7944946
1005,49072.2656,-0.00201416016,-0.00048828125,-0.000335693359,0.000396728516,-53.670105,-65.6850204
1006,49121.0938,-0.00183105469,-0.000701904297,-0.000335693359,0.000427246094,-54.150547,-65.2984009
1007,49169.9219,-0.00164794922,-0.000823974609,-0.000396728516,0.000396728516,-54.6920242,-65.0198288
1008,49218.75,-0.00140380859,-0.0009765625,-0.000335693359,0.000244140625,-55.3397026,-67.6372833
1009,49267.5781,-0.00128173828,-0.00103759766,-0.000427246094,0.000244140625,-55.6551704,-66.1592712
1010,49316.4062,-0.00103759766,-0.00106811523,-0.000335693359,0.000305175781,-56.5414047,-66.8650742
1011,49365.2344,-0.000823974609,-0.00103759766,-0.000335693359,0.000274658203,-57.5558853,-67.2554855
1012,49414.0625,-0.000671386719,-0.00112915039,-0.000518798828,0.000183105469,-57.6302414,-65.1901703
1013,49462.8906,-0.00048828125,-0.00109863281,-0.000335693359,0.000152587891,-58.4000816,-68.6654739
1014,49511.7188,-0.000457763672,-0.00109863281,-0.000518798828,0.000152587891,-58.4877052,-65.3397064
1015,49560.5469,-0.000213623047,-0.0009765625,-0.000335693359,0.000122070312,-60.0029984,-68.9417953
1016,49609.375,-9.15527344e-05,-0.000854492188,-0.00048828125,0.000122070312,-61.3162651,-65.9633102
1017,49658.2031,3.05175781e-05,-0.000793457031,-0.000457763672,6.10351562e-05,-62.0031128,-66.7106476
1018,49707.0312,0.000183105469,-0.000701904297,-0.000366210938,3.05175781e-05,-62.7885132,-68.6953125
1019,49755.8594,0.000305175781,-0.000610351562,-0.000366210938,9.15527344e-05,-63.3192978,-68.4620819
1020,49804.6875,0.000335693359,-0.000579833984,-0.000366210938,-6.10351562e-05,-63.4785271,-68.6063843
1021,49853.5156,0.000305175781,-0.000396728516,-0.000366210938,0.000122070312,-66.0114746,-68.2677994
1022,49902.3438,0.000457763672,-0.000244140625,-0.000396728516,3.05175781e-05,-65.7000198,-68.004509
1023,49951.1719,0.000396728516,-0.000122070312,-0.000427246094,3.05175781e-05,-67.6372833,-67.3643341
1024,50000,0.000518798828,0,-0.000366210938,0,-65.7000198,-68.7253723
